3.7534229755 -7.2724366188 0.8717950583 -1.1992799044 -9.1600446701 6.1288704872 -7.4668068886 10.0570335388 9.4785289764 0.8728806973 12.4558649063 -0.8281079531 1.2603482008 -0.8585318923 -0.3465063274 7.2243962288 -3.6890723705 -11.5905485153 -8.7537984848 -2.9449346066 4.4255766869 -20.7881183624 10.4802846909 -11.8569726944 -3.0156435966 17.7149295807 -0.7224641442 3.3602833748 9.0258388519 0.4122169912 6.785118103 -0.6068924665 0.8617787957 -4.8039164543 -7.6097574234 1.5444643497 0.6408944726 3.6820728779 9.1964902878 0.9049187303 -8.9465074539 -2.6141898632 0.700040102 15.8257761002 -11.0882301331 -2.9983754158 -6.3153743744 5.9616475105 2.992937088 -3.472859621 6.1062822342 1.512396574 5.3899540901 -4.5890407562 2.6883025169 -2.6675670147 -0.2069886625 0.0229230467 -3.6179373264 -0.3686755598 -4.8430743217 9.7282085419 -17.0148448944 -0.3954579234 -11.4368257523 7.8442091942 -11.5711050034 13.601272583 -8.0610256195 -5.8958382607 -0.6528682113 -3.3717544079 11.7042341232 -1.1391817331 15.6869068146 -5.3826341629 -8.0301771164 8.6201095581 2.507735014 -5.7837557793 -6.2639064789 4.6876153946 3.756840229 8.5697069168 -5.564163208 4.681874752 -17.2455291748 4.4564695358 -6.959125042 -17.996175766 3.4139838219 8.2611989975 4.2002663612 -1.5053421259 9.4239244461 10.7243690491 -18.7137565613 7.36450243 -20.0356121063 -8.295334816  6605.6626156971 81.2752275647 -0.3498537213 
-8.819943428 9.0008087158 0.2029444575 1.7822725773 -12.9534835815 0.5371237397 -0.7243285775 17.9109287262 2.2784605026 8.4126815796 -4.0308532715 17.9737815857 19.475069046 3.8084819317 -11.5426635742 -13.6629724503 13.2498922348 2.4419424534 8.6093997955 -7.9723033905 -2.8806841373 -7.1414957047 -2.230070591 6.2196102142 -4.1638607979 -0.3656991422 -1.5793578625 8.1608982086 1.6361398697 -1.1525748968 4.6503787041 4.1902971268 -0.768050313 13.4994573593 12.8043870926 12.2939586639 -2.5788624287 -0.0350691602 4.2687368393 -4.6113839149 6.0314440727 -0.6275271177 4.8848867416 -5.2206315994 1.8477375507 10.3704204559 3.6965074539 5.4392261505 8.8786048889 2.2728998661 -2.6846418381 7.7113099098 -1.905690074 3.7293987274 -2.703168869 -6.6860084534 7.3055152893 1.1687245369 -0.7385247946 10.1571455002 5.7681274414 -2.692763567 -0.9926552773 -11.841053009 -11.1345100403 -3.71428895 9.5967788696 9.0040912628 -15.2526016235 -8.5747566223 -2.4957315922 13.2170314789 2.8371710777 -9.415263176 10.4279432297 3.5981550217 -9.5455417633 -2.4216017723 0.416082114 3.890007019 -5.3564577103 10.9789466858 3.7071621418 17.712310791 -1.0589501858 -0.2095590383 -5.0030655861 7.4817910194 -2.9769508839 -6.1960544586 3.5458006859 -9.252869606 3.5326755047 -6.1614003181 -1.0561162233 1.3876632452 -16.0698223114 11.2770614624 -3.5409183502 -4.727959156  5985.6516143292 77.3669930547 1.1780953043 
6.2722125053 5.1002717018 -13.0145149231 6.5095686913 -4.7725429535 -11.2609195709 10.7545137405 -2.6555557251 4.5132880211 11.1749076843 6.0239810944 6.0442590714 8.6033849716 -1.8288084269 -10.0052061081 -4.210706234 -4.3688774109 15.3448400497 -11.149684906 -12.3031549454 -0.621859014 -2.091530323 -2.2920775414 -3.5741868019 7.9412055016 3.4735267162 -0.598166585 9.1570854187 6.2756276131 4.7243337631 3.8718369007 0.1180635169 -7.3598513603 5.28495121 -2.5017683506 6.9476499557 4.1180281639 -13.7150840759 -4.6823115349 -5.3661398888 -6.2905855179 7.9172363281 -5.5640473366 -1.5936467648 2.3302698135 5.4517798424 -3.7187786102 -3.4563233852 -10.680472374 -10.1720943451 -1.1264178753 8.2388811111 -16.4142341614 6.8013520241 -12.3368911743 -3.1218395233 0.58966434 2.2915928364 10.8484010696 4.6590089798 -2.8970463276 11.5422887802 -17.5416736603 -2.2737967968 0.6024492979 2.0228068829 17.9536972046 9.4338741302 -4.4465761185 2.4928665161 -8.6726779938 -3.3685386181 8.3862867355 -4.8462438583 -3.0234868526 -0.6044042706 5.775226593 -7.735022068 15.5400485992 -2.1282794476 -0.6627597809 14.2330265045 -7.057700634 11.1725730896 4.657087326 5.5213599205 6.4506340027 -13.2726793289 8.4365158081 -24.793214798 -10.7486028671 5.9390101433 11.6006717682 8.4550113678 -17.4384441376 1.3835637569 -2.2275106907 10.7349233627 -7.0463399887 -5.4462900162  6871.3830849708 82.8938060712 0.0463607842 
3.2739598751 7.1262440681 -11.8650550842 -0.4005624652 0.6558849812 4.7432022095 -2.070248127 5.9982848167 -0.2774548233 3.2857887745 -2.4280805588 13.3842401505 11.1122865677 10.8272485733 1.8084270954 1.7155874968 -7.6292853355 0.1986965686 -3.7398788929 -14.1447668076 -9.6249275208 -11.9895935059 -1.9631943703 -2.0542781353 -1.0183949471 1.6761689186 -13.3243722916 2.9066691399 7.0214195251 -9.1276130676 3.9381797314 -14.2872676849 -9.7920942307 2.8587436676 -3.7645208836 -1.0585757494 -2.1136965752 -4.1330599785 -4.0459933281 -3.2485702038 11.1727952957 10.2240343094 2.7616894245 6.0126018524 -1.878442049 0.3389041126 -7.8503460884 4.5469512939 6.9394392967 3.7810876369 0.7359433174 5.0452971458 4.5669517517 4.863615036 -2.0290515423 3.8548264503 10.6332120895 6.4872841835 4.4201612473 7.2316579819 2.8073670864 -3.3805780411 -13.3587932587 -12.312166214 -5.1552910805 -1.2593102455 -9.148982048 2.1443526745 -9.2790775299 -9.0831022263 -13.3586883545 10.3017168045 1.4175854921 -7.5609488487 14.9281339645 2.6080131531 5.0150313377 -12.4376802444 -0.3992053866 3.9610283375 -5.670958519 15.3750534058 13.8477888107 17.4742050171 0.8498551846 12.3766803741 -7.3814048767 -2.5936396122 -3.845082283 -13.6203947067 -9.1692085266 -8.6956396103 9.2813282013 7.2206792831 -0.3324306011 -0.1121157557 -16.8285484314 -5.0551176071 -0.8820800781 -9.8777866364  5962.9565810523 77.2201824723 -0.3090125126 
3.6888546944 8.1272239685 3.0707674026 7.5956492424 -12.0636901855 10.1540908813 1.0836335421 6.5270848274 10.3780870438 3.6817345619 6.4272866249 10.9271659851 10.4082832336 -0.0387427844 1.074151516 5.5227103233 -15.8052921295 -9.8399858475 4.4782500267 2.1763334274 -0.6621537209 -18.6087532043 -0.4866940081 0.3531813323 -6.4266891479 7.6166696548 -8.1748962402 5.6071720123 12.1179075241 5.4031872749 -8.2041006088 7.0869483948 -9.6384153366 0.6595618129 -4.9551067352 8.3243865967 9.5066423416 -4.9152116776 -7.5726642609 -5.5053954124 1.0015296936 4.4753446579 4.0668745041 0.7071213126 6.8689227104 -8.1043653488 1.6961644888 6.4724831581 -5.2582097054 -0.8041117787 2.6531524658 17.0244636536 -14.0621099472 -6.3279547691 -11.3568983078 0.9768669009 -5.5271902084 -0.4702655077 5.8346219063 6.022444725 -3.1724448204 -6.2859239578 -13.6666288376 1.1488370895 -1.0583639145 8.7897262573 0.3224233687 5.0382723808 -3.0881071091 -13.3955039978 10.8748874664 10.8124418259 14.626127243 -8.6014080048 -3.4324116707 5.2334008217 -3.240834713 5.1817483902 1.8142806292 -2.4007675648 -2.3093781471 -5.0765089989 9.6347408295 8.578086853 7.7643737793 15.0554504395 3.6361379623 3.2200539112 5.3362979889 -12.8147125244 -4.0497927666 -0.8893582225 2.6547014713 4.2024884224 4.3697490692 1.1985222101 -2.9248578548 5.7406787872 2.3600051403 -11.7357807159  5537.037672671 74.4112738278 0.8443870607 
3.2444999218 -5.0793948174 11.7898368835 -3.6740608215 -4.0093345642 -6.0169606209 -13.1721305847 12.9239759445 6.0734772682 0.1817070544 -8.1994609833 -3.7809281349 7.2015366554 1.4372104406 7.7839021683 0.9705153108 -0.5346679688 7.9473381042 5.0813803673 -3.0912744999 -12.9276132584 -3.3125493526 -6.1975898743 -4.4203219414 -7.1066398621 10.4253444672 3.1007883549 3.7919309139 3.3454165459 5.0809807777 -12.0758943558 3.35800457 -7.9220614433 -7.6541957855 -18.9595088959 14.1097106934 7.339594841 0.0083506219 8.4631166458 -6.2568030357 -4.4726319313 -1.7476218939 -5.1657543182 11.9763307571 -0.4665115476 -5.5356874466 -8.5210847855 -1.9551534653 -5.636238575 -5.1403512955 -13.9857664108 14.4358282089 -5.4874176979 -9.2220687866 0.3917767406 -9.4377994537 3.2071433067 11.4959058762 8.1973237991 -7.5834841728 5.7109203339 6.3462805748 -10.6965036392 11.1197862625 -4.5020060539 4.9267096519 1.1223597527 6.0617952347 1.853171587 1.7424242496 -1.7665228844 6.2563648224 -1.6531422138 -2.5527954102 3.7108271122 -8.9269990921 3.6689457893 -1.8897994757 3.7347650528 0.3680747747 -9.4011173248 12.5830221176 3.4127602577 5.9516906738 -15.4208316803 -5.6586136818 -7.8163161278 -3.8903098106 0.4834592342 1.0364946127 -1.7374523878 -11.9736156464 4.934548378 -5.2677879333 -3.3393769264 1.803660512 2.4338173866 -3.244001627 -13.7252044678 1.5899355412  5243.8786608769 72.4146301577 -0.6799661781 
2.7878336906 1.9628479481 -2.7462348938 -2.5647137165 -7.1341238022 8.3165779114 16.3650436401 3.9902038574 17.7328090668 2.0150947571 13.718460083 2.368806839 7.8522171974 10.593331337 -6.6852326393 -4.6817793846 -2.3139493465 0.826171279 -11.6444883347 4.9411659241 3.703764677 8.1852216721 12.8932571411 19.8085460663 3.8867723942 -3.2854590416 -4.5772304535 4.8865084648 14.8398284912 1.3858870268 -0.7594339252 -2.8314802647 15.1418075562 -0.6889096498 -1.2575165033 -7.0335464478 -28.0607299805 -7.7816429138 -8.6221122742 -0.6601186991 1.4979239702 -0.2245931327 -3.0386228561 -0.6116557121 16.8975753784 -14.1975450516 2.1278958321 -4.3384566307 -0.1809230596 3.5487184525 7.9828720093 -3.2204799652 -25.7346096039 1.4836235046 -1.9774801731 14.451883316 -2.4305167198 -5.9247379303 1.2488695383 11.4528398514 -14.3575839996 -1.9510495663 -8.2981214523 -22.6177864075 0.3597715497 6.6834378242 7.8223552704 10.8637189865 2.5522713661 3.9184417725 11.5685844421 8.830997467 12.1719665527 -17.3605957031 11.2434597015 3.6888716221 6.5616326332 -19.3115711212 -1.275305748 0.0550130978 -0.6660536528 -15.2898712158 -0.6574762464 -6.3083744049 4.2299222946 -4.3924736977 -1.3085336685 11.5433778763 12.7682971954 -8.4219799042 -26.7291908264 1.6709305048 -1.4107669592 -4.7097206116 13.8077707291 -1.0442726612 -10.4252157211 3.3530268669 18.1791229248 -12.248465538  9622.1837469211 98.092730347 0.4677459734 
4.2500348091 11.1036634445 -2.4742999077 7.5282092094 -18.555721283 11.8801736832 7.4065694809 7.6579999924 9.3576402664 2.1776299477 2.9856469631 1.0544238091 0.9466720819 9.7367258072 3.0522100925 -6.0753889084 7.7893247604 16.3020439148 5.7390203476 -29.7310657501 3.1099388599 -8.2707309723 -7.9209284782 -20.421503067 -8.4559755325 -12.2798719406 13.630657196 0.2682230771 11.7919664383 -0.3825263679 -15.0987091064 -2.7333519459 -10.3505029678 -15.2248754501 1.1657547951 14.6510295868 13.95013237 -3.7762041092 -0.9127459526 -9.8078517914 5.9740071297 1.3855274916 -10.5408716202 3.6221015453 6.3059082031 -0.0750983655 -2.0637800694 -1.0412895679 6.9208536148 -3.695016861 6.2213478088 -1.244058609 -16.1534862518 -7.7715129852 1.2066870928 6.1754384041 10.0051984787 -16.2527599335 4.8796987534 6.3365807533 2.0885872841 -0.1228887886 11.3810329437 -9.1417999268 -5.1005244255 -13.8766870499 3.1289885044 12.7967615128 3.9500896931 7.1610798836 -4.8726534843 12.4836606979 7.7026729584 -17.9083957672 -15.0835914612 -5.7348484993 -4.5938801765 2.6914944649 14.3611660004 7.8426032066 -8.1681318283 5.4360179901 -16.4049510956 3.9217088223 1.4526489973 6.5208892822 3.991673708 -2.5111689568 6.3140974045 -8.8660316467 -2.7324647903 1.9789127111 -8.8071537018 -12.9747076035 -10.2901763916 0.9054104686 4.2362713814 6.2407402992 -3.6078057289 -12.7953329086  8546.4222042173 92.4468615163 -0.417477736 
2.0219454765 15.1820602417 15.0836391449 6.4901475906 -17.5828933716 -1.9314668179 -3.0336244106 8.7837686539 -0.5751552582 8.6730213165 3.5047855377 4.4712724686 16.7987041473 4.3460235596 -9.952548027 -2.4666304588 -10.9907617569 11.9674806595 2.1638274193 0.90447855 -8.7437915802 -28.3814029694 12.0906600952 5.6971077919 -13.4557161331 2.9491372108 -2.6708097458 3.5081267357 7.6095647812 4.5011758804 6.3254418373 1.9466348886 -8.5471391678 -4.8664331436 -2.4846563339 -1.2421622276 -9.1676368713 7.3604884148 4.1716227531 -6.7503995895 3.2188510895 -1.7350195646 -1.9785341024 0.8464457393 -0.5405471921 1.0898832083 9.0076646805 3.3292346001 -2.7167351246 29.10663414 16.2633304596 12.8031244278 11.7626342773 0.0595934577 5.4394006729 -16.2657718658 9.2778139114 -4.7739772797 0.650452137 2.0418651104 -7.4124507904 2.4165744781 -11.5564470291 9.4124011993 4.1504769325 -5.2418112755 -18.9111633301 3.9432747364 10.9792985916 -1.1377885342 -7.7794585228 -4.6818289757 2.4722881317 -11.6239538193 5.1708540916 -0.9086736441 1.2484599352 -8.881403923 -12.9303207397 -9.9077033997 -1.3573179245 0.1850827485 -3.6934432983 -1.6758753061 -7.6282539368 16.8887348175 -9.4779243469 16.5268554688 -1.9775744677 -23.9352645874 -13.543214798 -11.5143728256 6.6144709587 7.9036183357 2.534788847 -3.035598278 -14.7177562714 -14.0288028717 -8.4387426376 -4.6207995415  8990.164963626 94.8164804431 -0.2957653573 
-9.4022569656 4.2047281265 0.0619948916 -3.3284420967 -8.5517463684 0.9966310859 -12.6347560883 -9.3057489395 5.7539768219 12.7480487823 3.6195113659 -5.0523166656 11.4733638763 -2.8786826134 -18.8565864563 -0.5556383729 -6.0359778404 -11.9360294342 7.6553640366 -2.9896638393 -1.0604621172 3.958876133 -10.9839792252 17.9826526642 -1.732788682 1.9895349741 -2.1319015026 14.5766677856 10.9889068604 18.7791290283 -8.4934434891 -12.6237974167 -0.410161823 28.0172958374 4.8009514809 -6.423915863 2.9225809574 -18.2891654968 -2.3459033966 6.9848232269 -10.951338768 18.8726501465 -4.6344957352 17.9740982056 3.2588531971 -2.9806654453 -3.7111959457 7.470351696 9.4340791702 -0.5945788026 -3.4034450054 2.8143234253 -2.280831337 0.6931039095 -3.577460289 7.1115784645 4.1730546951 -18.9637489319 4.0566196442 17.5048618317 5.7168269157 11.1467094421 -24.4605636597 10.9988594055 -9.0918521881 -3.6633574963 9.4104747772 -3.9413220882 -8.1887331009 -7.5574769974 4.8496727943 -6.9948348999 16.9138088226 -3.1308789253 14.8044719696 -15.4891996384 14.8768024445 -2.9910368919 -6.1840920448 -11.5272741318 -19.8950424194 -1.4957304001 20.7108612061 -2.8483011723 20.1677856445 16.6568756104 -4.6662936211 4.3305468559 -14.8634777069 6.131383419 9.305015564 1.1397329569 4.9047446251 0.204506591 6.6477475166 -0.2237291187 -3.2394099236 -1.015568018 3.0165660381 -20.3013782501  10674.7869307072 103.3188604791 0.5392132727 
7.4005141258 -0.6085168719 5.2587771416 8.5865030289 -5.7977881432 -15.0172328949 5.7496738434 2.1754333973 5.7833008766 18.826374054 -2.541782856 24.1116123199 -4.1929216385 6.4205107689 -17.3449878693 1.4847130775 6.288500309 6.862531662 -0.6370432973 5.7816743851 1.8553698063 -13.0083084106 1.7909085751 -6.2190432549 2.1009485722 -12.6344947815 4.5580587387 -1.2448046207 1.8668622971 14.8964710236 -4.2887310982 -6.0806589127 2.8392283916 1.0346376896 0.8787859082 7.8628163338 2.480256319 -14.4498653412 -3.7298755646 12.6343708038 -4.7928380966 -3.6984732151 8.1162977219 -0.9290304184 4.5802645683 7.939330101 9.0908241272 -5.2034854889 6.1796355247 -5.250023365 -18.5492477417 8.4619617462 -33.1753005981 12.7397928238 -9.2751836777 -1.4439264536 -1.4835799932 -2.1906998158 -13.1015520096 28.5044384003 -12.4236116409 -7.4715027809 1.9398193359 -2.4913489819 18.8512420654 -17.3650360107 -3.6390066147 -5.3591790199 19.8516902924 14.8624668121 16.5976715088 11.0756664276 4.6279883385 -11.2117013931 -25.01146698 -12.0197620392 -6.3832769394 -15.1639080048 -3.1404335499 -8.1584444046 -2.8315341473 -4.5279455185 -22.0628986359 -5.4284410477 17.2098045349 -11.1032323837 3.726023674 2.6725342274 6.7430291176 5.3796372414 -3.9418449402 -18.1877975464 7.5975942612 2.2605378628 -1.2924315929 -12.5591182709 6.6780252457 5.0403184891 -12.0379581451 -25.0753440857  11842.4312416299 108.8229352739 -0.6552119321 
18.8463668823 -8.5717010498 5.0611286163 -2.0561716557 -9.9240684509 7.390127182 -6.2157583237 8.0040054321 -0.7914750576 -13.8082695007 8.4975833893 -1.2071201801 9.7269496918 -11.2530612946 -7.1262521744 -0.2860436738 0.5673337579 -17.9067974091 -2.48432374 -16.6999568939 -5.4841837883 -10.9981040955 -12.1720113754 -2.8841216564 3.4357876778 21.3499126434 -2.8285384178 0.9283342361 23.1583099365 -5.4105057716 13.4688768387 -4.9878201485 -2.1551277637 11.0419912338 -1.9285187721 8.5102910995 2.835611105 2.3810153008 -15.5197124481 -2.9868626595 -0.0767466947 5.4184098244 10.0530538559 -8.5503168106 1.5943089724 -3.2620747089 -16.6556568146 9.0117263794 6.7190732956 -2.6573374271 2.1624865532 17.848361969 2.8913059235 -1.9288518429 -4.203248024 3.0318751335 22.831281662 1.1480242014 4.079870224 4.304204464 0.5488916636 -0.2338079512 -10.7183952332 -8.874578476 -12.2936925888 24.6256198883 -3.3629157543 0.1383607686 -2.9037594795 -17.2002124786 -2.7130827904 4.2480874062 14.3707323074 -3.0665669441 18.5797920227 4.0491242409 14.5451631546 3.477846384 -3.5569007397 0.5342120528 3.3701541424 8.6060762405 11.0435228348 0.8827831149 3.6246650219 1.3141223192 -20.7145252228 3.8021080494 -8.4356040955 -1.9375295639 3.0448563099 2.1588804722 10.4395465851 22.3888950348 -6.1712145805 4.3454008102 -12.6518888474 -3.789607048 -0.8588205576 -16.1723899841  9393.0059726375 96.9175214945 0.5776021735 
10.5482969284 -14.6197280884 -5.8346581459 2.5106556416 -1.2866019011 7.3397812843 -19.8170623779 3.48614645 11.1409292221 12.2854814529 -10.0675630569 7.0167570114 -5.517416954 -2.7180943489 -18.1295585632 5.8831954002 6.3223352432 2.3685081005 -1.8293474913 -8.9922647476 3.0673475266 -13.9070262909 1.5403022766 -8.6336021423 -4.1745753288 -6.9515471458 -2.5028357506 4.9332637787 -10.7571802139 15.4108066559 1.1539245844 2.534034729 8.3729457855 9.0623407364 10.037560463 -0.6662330627 -7.5079598427 -6.7691230774 -8.6646242142 11.6413078308 7.1060652733 -2.9786324501 1.1059857607 26.8169898987 0.8655880094 -3.1431405544 9.5791492462 -3.2834916115 18.8706531525 -9.9071435928 -0.8394570947 -1.0908101797 -13.6398735046 10.518289566 -10.7837533951 6.0719828606 -17.0705394745 9.0672616959 -2.9710254669 -8.8676586151 -15.5437545776 7.9161458015 6.6649951935 11.3647851944 -3.6205239296 1.6919659376 10.0299682617 -8.2279939651 -5.0020084381 -10.9361810684 1.9514024258 -9.2073345184 8.9339866638 -9.3996505737 -16.1907424927 -13.69419384 -4.1463661194 -7.0365977287 -3.9091937542 -11.1750802994 6.5102992058 -10.3026027679 -2.7800006866 5.5964188576 -7.6276717186 -11.0072364807 3.4889748096 13.5372686386 17.5804023743 -7.5105838776 -1.13834095 -5.3814721107 2.6875977516 5.1905698776 9.3428487778 3.2306964397 -7.1326732635 12.5031690598 1.2355066538 -5.0212025642  8389.4947551548 91.5941851602 -0.5379904592 
7.6676940918 28.0837097168 -13.6560792923 4.3019518852 -7.1073012352 1.8874150515 -5.3638687134 -0.8892664313 12.4461545944 16.8353252411 1.608979702 23.2743091583 27.6489925385 11.4094381332 -3.2930350304 7.2367362976 5.4137244225 5.3354291916 14.2916383743 -3.5658731461 -11.1331758499 -20.5697097778 -3.6207103729 20.1600933075 13.0347242355 5.8189949989 -7.0254058838 -7.7824883461 5.6678824425 -0.3432125747 3.0838086605 -2.4640901089 -9.2989873886 7.2672047615 -2.9893577099 -1.2976338863 8.2021455765 10.0327186584 -1.3847663403 -1.4907258749 9.8496084213 -0.7727963924 -3.279856205 -3.5464644432 -16.2041511536 -7.9548325539 0.207490921 2.6110646725 4.9750781059 20.2723197937 6.2909255028 17.979932785 -3.0327403545 9.3891763687 -12.8135547638 13.6936101913 9.3452396393 -1.0232057571 12.1624259949 3.072943449 2.5924823284 -31.4714870453 1.4440953732 -16.6585254669 16.3927249908 -21.0834903717 -1.6529808044 -8.0370969772 -17.4897346497 -1.3438968658 -2.6318023205 15.180475235 -9.2247457504 18.8298530579 6.9384889603 -16.3319969177 18.8298110962 -11.118979454 -12.6685256958 4.2835912704 3.015863657 15.1890335083 -3.6268975735 13.0672540665 0.0483700968 32.1624526978 2.0441277027 -11.4995069504 0.4480320215 8.4339981079 12.3947429657 -2.3788669109 -1.8264969587 -11.9874286652 13.0661230087 6.6860656738 -15.3182897568 -3.1287977695 23.2000312805 -12.3235054016  14084.6160607545 118.6786251216 2.0110016209 
-13.2953577042 1.5600874424 -3.333429575 8.6021547318 -3.4328567982 9.1144361496 -17.5580539703 14.2232694626 11.2190904617 -3.0086655617 11.6916294098 4.5773229599 -0.6696924567 -5.9456567764 1.001584053 -7.704647541 -5.1452198029 -25.1157436371 -2.5671105385 -0.5589113235 -19.6196174622 -7.3411426544 -2.6505689621 4.5764751434 -8.4738645554 -0.6829548478 -13.6068067551 17.3796882629 0.5656336546 12.3289833069 5.6336555481 3.0870854855 -20.3633708954 5.5803585052 4.6419696808 6.3910169601 11.2470579147 -11.4926185608 4.8736777306 -14.1194286346 5.9592018127 -3.8687214851 6.0708184242 -2.1774344444 0.7247422338 -6.9187345505 6.2280154228 5.0293359756 4.8635582924 11.4552106857 0.3202382028 14.1862277985 3.3823418617 4.4728355408 -2.7612531185 -3.4772574902 -2.8359727859 4.8222336769 11.8551921844 17.2281723022 -13.1420269012 -13.9690170288 -15.733757019 -0.2353878021 6.9722189903 -11.150100708 6.1764788628 16.1982402802 -8.9809570313 -5.155064106 8.5109558105 0.6853502989 4.9542360306 8.1309986115 8.9237232208 -8.9464836121 -10.3269414902 4.616232872 -1.0186399221 -7.5299191475 0.2768923044 2.5273530483 1.5143693686 13.154753685 -5.4321026802 4.6271286011 -1.9542880058 3.9489822388 -3.6090230942 -9.5909662247 -10.401216507 -8.0396299362 10.322810173 13.0586128235 2.5726063251 -1.2460945845 -14.5736808777 -1.0234208107 -10.2989463806 -2.6411716938  8059.7906793284 89.7763369676 -0.2165868363 
-1.0750309229 -9.198764801 -0.885397613 -0.6976360083 -4.6689090729 2.3559775352 -5.2399320602 23.1071338654 -1.7711683512 -5.5558152199 2.2240803242 10.135925293 6.2980699539 -1.7369207144 2.4877614975 -7.1436629295 6.2223773003 4.220635891 3.7936823368 -3.8918521404 -5.5421338081 4.7682094574 -6.9802250862 9.929315567 2.2508735657 6.8873577118 1.6153378487 -1.4827975035 -3.1760904789 12.2043075562 1.7073732615 -1.5758788586 -1.5633491278 -4.3049511909 0.7357788682 10.5889120102 10.3745164871 -12.203461647 -2.7775959969 -13.677116394 -1.2014354467 3.869633913 2.2943329811 24.8914070129 5.5560350418 -2.4807751179 -12.6597595215 -0.1559323072 -2.6679446697 3.8980565071 -10.2230892181 5.1176733971 -10.2427463531 -8.7882013321 -0.7549192309 -17.7122364044 -2.661154747 22.3723602295 14.8531579971 -15.2287321091 7.7351708412 7.2759008408 6.3255295753 -7.3574881554 2.4764535427 5.4266209602 -3.9013235569 15.3661308289 4.1606521606 -7.7315974236 9.084936142 14.7848701477 -4.5335912704 -18.8158416748 7.6192440987 0.0537031181 9.4985513687 -2.2995648384 -6.4860973358 -7.5875573158 -9.9918060303 1.4923781157 -3.9387569427 19.9165649414 -22.5682296753 -12.5511217117 -9.3693761826 -7.2470221519 6.7599644661 4.7256865501 -1.3094309568 -6.1496376991 2.52293396 3.8344991207 -10.6180343628 3.2839627266 -3.9685556889 -15.0536241531 -18.3129749298 6.1825065613  8148.4682825712 90.2688666295 -0.1643070496 
9.3788700104 -2.2372095585 -9.4737215042 -2.60257864 11.9126930237 -3.7079253197 4.7793097496 -8.4237451553 1.2324061394 -3.5244288445 -2.4074261189 2.0041122437 5.7473330498 -4.7386255264 -4.4563145638 17.5431861877 7.0071411133 -7.2747011185 -1.3845255375 15.8909225464 3.8940415382 6.6470451355 6.1789140701 11.7061510086 -0.8785714507 -15.5513181686 -1.4582593441 3.5293097496 11.1728372574 9.2386484146 2.4449436665 -9.798289299 -11.8223190308 -2.0252563953 0.156558767 2.2718691826 -1.5917099714 -7.3827838898 -11.5056610107 -5.9769082069 -12.8294820786 16.9446411133 -5.0944619179 2.1768751144 -2.3341183662 -6.3656225204 -9.5703191757 1.0901777744 -3.4837932587 4.4943604469 -6.7444524765 -1.1861129999 -14.4902772903 -4.2939214706 -7.305434227 -0.6341386437 -6.7274465561 -16.9728298187 5.9898791313 2.3356280327 3.4336636066 -1.6420960426 -1.4086288214 3.3293836117 7.6651620865 2.6721527576 -7.1857933998 8.9556026459 8.3401651382 3.6506049633 -1.660213232 7.4998607635 -3.6422493458 -1.6205294132 -7.6145062447 -5.6317625046 16.0067558289 3.5695545673 2.573918581 12.8844766617 1.6878558397 -3.0682559013 -7.8005113602 1.2482478619 2.914308548 -4.5475068092 5.7279458046 2.5326149464 10.3589878082 -7.1414494514 1.0058976412 4.6022763252 8.831949234 20.9957962036 9.6914587021 -3.9300944805 -4.6044478416 -13.0275611877 1.9717805386 -1.5970525742  5801.1171200832 76.1650649582 0.2554092707 
-6.695045948 -4.6440162659 8.8286485672 6.7335972786 -18.608877182 -14.6083517075 18.5850887299 13.7861824036 -6.5616731644 3.2477681637 -3.6202812195 7.877052784 -12.5856409073 18.2342395782 -15.4744348526 2.5472381115 -10.3287248611 5.2265877724 11.0206899643 0.6388350129 7.3430490494 -6.8803277016 -8.8396339417 -15.3336858749 5.1211690903 6.1043586731 7.1363105774 -7.0013980865 -13.1450452805 20.1311721802 6.1284785271 6.367723465 7.4460530281 -2.6642413139 10.4189767838 10.8147325516 5.7203373909 -8.1217222214 -11.1230897903 3.0774328709 4.7008061409 -12.6476840973 -3.371931076 -5.6189126968 3.9732506275 7.2272596359 6.376054287 3.276358366 4.6320319176 -2.8468108177 -33.1189994812 4.5781669617 -12.6735887527 3.5065643787 2.1043055058 13.8514928818 -4.7357172966 -0.1170196906 -3.6135048866 23.7995166779 -12.3731241226 7.3998789787 14.6973056793 7.549050808 5.0008120537 -13.3854322433 6.7269430161 15.0151548386 10.3024024963 -3.237654686 18.6015472412 12.0505199432 1.7422437668 -15.6230945587 -27.5578231812 -14.2391586304 -4.5399250984 -15.0708742142 -4.8732805252 14.3432826996 6.7988357544 -9.3454046249 -14.1964473724 6.3198289871 -3.99639678 -27.6820068359 3.9420359135 7.7703332901 13.8426523209 -10.461766243 2.0306735039 -4.543756485 0.0076955687 6.9374585152 21.4536037445 -12.6890010834 16.0248756409 0.2419537008 1.8050533533 -27.1476287842  13098.9426904328 114.4506124511 0.0522253717 
